id,Author,Pub_Year,pubmedid,EpiCurve,TDComment,AHComment,Trans1,Trans1_O,Trans2,Trans2_O,Trans3,Trans3_O,Risk1,Risk2,RiskAll,Cases1,Cases2,CasesAll,Rate1,Rate2,RateAll,Hospitalizations,Deaths,Vehicle_1,Veh1,Veh1_D_1,Veh2,Veh2_D_1,Veh3,Veh3_D_1,PCRSect,OBYear,Hemisphere,season,MeanI1,MedianI1,Range_S_I1,Range_L_I1,MeanD1,MedianD1,Range_S_D1,Range_L_D1,MeanA1,MedianA1,Range_Y_A1,Range_O_A1,Action1,Action2_1,Secondary,MeanI2,MedianI2,Range_S_I2,Range_L_I2,MeanD2,MedianD2,Range_S_D2,Range_L_D2,Mea 2,Media 2,Range_Y_A2,Range_O_A2,Comments_1,Path1,Path2_1,Country,Category,State,Setting_1,StartMonth,EndMonth,GGA,CA,SA,new_GGA,new_CA,new_SA,SA_resolved_from,GGB,CB,SB,new_GGB,new_CB,new_SB,SB_resolved_from,GGC,CC,SC,new_ggc,new_cc,new_sc,SC_resolved_from,GGD,CD,SD,new_ggd,new_cd,new_sd,SD_resolved_from,StrainOther,strainother_rc,gge,ce,se,SE_resolved_from,ggf,cf,sf,ggg,cg,sg,ggh,ch,sh,ggi,ci,si,ggj,cj,sj,Country2,Veh1_D_2,Veh2_D_2,Veh3_D_2,Action2_2,Comments_2,Path2_2,Setting_2,category1,strainothergg2c4,gg2c4,Vomit,IncInd,SymInd,PooledLat,PooledSym,PooledAge,IndividualLatent,IndividualSymptomatic
105,Chatterjee,2004,15095203,N,,,Person to Person,0,  (not applicable),0,  (not applicable),0,0,,0,106,,106,,,0,0,0,0,Unspecified,0,No,0,No,0,Polymerase,1999,Northern,Summer,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,"Outbreak 9 of 9 in article, limited information available. Strains were sequenced but it is not possible to tell which sequence corrisponds to which outbreak",No,0,USA,Leisure,NY,Summer camp,7,0,1,3,Desert Shield,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Greene,0,Summer camp,Leisure,0,,1,0,0,0,0,0,,
107,Cheng,2006,16825139,Y,Not sure,,Unspecified,0,  (not applicable),0,  (not applicable),0,242,,242,11,,11,4.545454545,,4.545454545,0,0,0,Unspecified,0,No,0,No,0,Unspecified,0,Northern,Summer,0,0,0,0,0,72,48,144, ,5,0.333,22,Yes,"Infection control measures taken, area deep cleaned, ward was closed to new patients, infected were isolated",No,0,0,0,0,0,0,0,0,0,0,0,0,"Outbreak in Hong Kong pediatric unit, effective control measures prevented further spread of virus",Unspecified,0,Other,Hospital,0,Pediatric Inpatient Unit,8,8,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hong Kong,0,0,0,"many sanitization steps, isolation of ill patients",0,0,Pediatrics,Hospital/Nursi,0,,1,0,1,0,72,5,,Y
108,Cheng,2009,19592137,N,,,Person to Person,0,  (not applicable),0,  (not applicable),0,0,,0,8,,8,,,0,0,0,0,Yes,index patient was 71 yr old man,Yes,assisted feeding by healthcare workers,No,0,Unspecified,2006,Northern,Summer,0,0,0,0,0,0,0,0, , ,0,0,Yes,"infection control team closed ward, thorough environmental cleaning, use of alcohol-based rub & hand washing, symptomatic patients fed w/ sogastric tube or percutaneous endoscopic gastrotomy",No,0,0,0,0,0,0,0,0,0,0,0,0,outbreak in Tung Wah hospital was controlled by use of alcohol-based hand rub,Unspecified,0,Other,Hospital,0,infirmary ward of Tung Wah Hospital,7,7,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chi ,0,0,0,"infection control team implemented the use of Alcohol based hand rub and direct observation of utiliziation for staff members, enviornmental cleaning, seclution of cases","Letter to the editor, very strict control measures, outbreak thus stoped early",0,633-bed extended care hospital,Hospital/Nursi,0,,0,0,0,0,0,0,,
144,Falkenhorst,2005,16788235,N,,,Foodborne,0,  (not applicable),0,  (not applicable),0,0,,0,400,,400,,,0,23,0,Frozen Raspberries,Yes,Frozen Raspberries,No,0,No,0,Unspecified,2005,Northern,Summer,0,0,0,0,0,0,0,0, ,85,41,102,Yes,Raspberries were recalled,No,0,0,0,0,0,0,0,0,0,0,0,0,"Outbreak 2 of 4, all from frozen raspberries",No,0,Other,Foodservice,0,Meals on Wheels Service,6,0,2,4,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,Frozen Raspberries,0,0,withdrawn from market,6-Mar,0,0,Foodservice,0,Yes,0,0,0,0,0,85,,
145,Falkenhorst,2005,16788235,N,,,Foodborne,0,  (not applicable),0,  (not applicable),0,0,,0,40,,40,,,0,0,0,Frozen Raspberries,Yes,Frozen Raspberries,No,0,No,0,Unspecified,2005,Northern,Summer,0,0,0,0,0,0,0,0, , ,0,0,Yes,Product was recalled,No,0,0,0,0,0,0,0,0,0,0,0,0,"Outbreak 3 of 4, all from frozen raspberries",No,0,Other,Foodservice,0,Restaurant,8,0,2,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,Frozen Raspberries,0,0,"withdrawn from market,",6-Apr,0,Restaurant,Foodservice,0,,0,0,0,0,0,0,,
146,Falkenhorst,2005,16788235,N,,,Foodborne,0,  (not applicable),0,  (not applicable),0,0,,0,50,,50,,,0,0,0,Frozen Raspberries,Yes,Frozen Raspberries,No,0,No,0,Unspecified,2005,Northern,Summer,0,0,0,0,0,0,0,0, , ,0,0,Yes,Product was recalled,No,0,0,0,0,0,0,0,0,0,0,0,0,"Outbreak 4 of 4, all from frozen raspberries",No,0,Other,Nursing Home,0,Nursing Home,8,0,2,7,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,Frozen Raspberries,0,0,"withdrawn from market, public health warning",6-May,0,0,Hospital/Nursi,0,,0,0,0,0,0,0,,
148,Farkas,2002,12116006,N,,,Person to Person,0,  (not applicable),0,  (not applicable),0,0,,0,8,,8,,,0,0,0,0,Yes,Infected Child,No,0,No,0,Both,1999,Northern,Summer,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,"Outbreak 2 of 2, index case was a 2-year old, families were together at a meal",Unknown,0,Other,Other,0,Households,8,9,2,0,86% identity w/Snow Mountain virus,2,2,SMV1-USA,Zheng,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hungary,0,0,0,0,3-Mar,0,Households (4),Other,0,,1,0,0,0,0,0,,
150,Ferson,2000,10937421,N,,,Person to Person,0,  (not applicable),0,  (not applicable),0,40,,40,22,,22,55,,55,0,0,0,Yes,Infected Persons,No,0,No,0,Unspecified,1998,Southern,Summer,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,"Brief letter reporting outbreak in Sidney, Australia in 1998 in a daycare centre",No,0,Other,Daycare,0,Child care centre,12,12,2,0,Camberwell,2,4,CBW94-AUS,Zheng,2,0,Bristol,2,4,Bristol-GBR93,Zheng,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Australia,0,0,0,0,0,0,0,School/Daycare,0,Yes,1,0,0,0,0,0,,
156,Fretz,2005,15962549,Y,,,Unspecified,0,  (not applicable),0,  (not applicable),0,25,,25,21,,21,84,,84,0,0,0,Yes,Ill girl,No,0,No,0,Polymerase,2001,Northern,Summer,0,0,0,0,0,0,0,0, , ,0,0,Yes,"trace back of food from the catering company, no further cases found",No,0,0,0,0,0,0,0,0,0,0,0,0,"Third outbreak section in article, transmission following a meal with multiple families, transmission route inconclusive",Unspecified,0,Other,Foodservice,0,Family Meal,6,6,0,0,Chiba,1,4,Chiba-JPN00,Zheng,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Switzerland,0,0,0,0,Outbreak 5 of 8 Fretz 2005; ill girl likely index case of a family foodborne outbreak,0,Family banquet,Foodservice,0,,1,0,0,0,0,0,,
164,Gilbride,2009,19193019,Y,,,Unspecified,0,  (not applicable),0,  (not applicable),0,0,,0,25,,25,,,0,0,0,0,No,0,No,0,No,0,Unspecified,2006,Northern,Summer,0,0,0,0,0,0,0,0, , ,0,0,Yes,"contact precautions (hand washing, gloves, gowns) as well as masks those cleaning vomitus or feces, discouraged ill patients from leaving room, restrict ill visitors, ill staff took leave til asymptomatic for 48 h",No,0,0,0,0,0,0,0,0,0,0,0,0,"outbreak caused by index case at Univ of Alberta Hospital was controlled, but difficult b/c i bility to restrict psychiatric patients to their rooms and to maintain isolation precautions",No,0,Other,Hospital,0,University of Alberta in Edmonton,8,8,2,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ca da,0,0,0,"Patient education, handwashing, enviornmental cleaning, cohort isolation",Interesting challenges presented due to the psychiatric disposition of cases,0,"University of Alberta, Psychiatric ward of the",Hospital/Nursi,0,,0,0,0,0,0,0,,
167,Goller,2004,15564004,Y,,,Unspecified,0,  (not applicable),0,  (not applicable),0,200,,200,66,,66,33,,33,0,0,0,Unspecified,0,No,0,No,0,Unspecified,2003,Southern,Summer,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,"Limited information available, outbreak mentioned briefly in article",No,0,Other,Nursing Home,0,Aged Care Facility,2,3,2,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Australia,0,0,0,0,Noted extensive and prolonged symptoms in the elderly population,0,0,Hospital/Nursi,0,,1,0,0,0,0,0,,
178,Halperin,2005,16231127,N,,,Unspecified,0,  (not applicable),0,  (not applicable),0,0,,0,12,,12,,,0,0,0,0,Unspecified,0,No,0,No,0,Polymerase,2004,Northern,Summer,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,"Outbreak 4 of 5 in article, limited information",No,0,Other,Military,0,Military Unit,6,0,2,4,Lordsdale,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Israel,0,0,0,0,outbreak 6 (4 of 5) Halperin,0,0,Other,0,Yes,0,0,0,0,0,0,,
179,Halperin,2005,16231127,N,,,Unspecified,0,  (not applicable),0,  (not applicable),0,0,,0,19,,19,,,0,0,0,0,Unspecified,0,No,0,No,0,Polymerase,2004,Northern,Summer,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,"Outbreak 5 of 5 in article, limited information",No,0,Other,Military,0,Military Unit,7,0,2,4,Lordsdale,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Israel,0,0,0,0,outbreak 7 (5 of 5) Halperin,0,0,Other,0,Yes,0,0,0,0,0,0,,
225,Heijne,2009,19116045,Y,,,Person to Person,0,Environmental,0,  (not applicable),0,4500,,4500,326,,326,7.2,,7.2,54,0,0,Unspecified,0,No,0,No,0,Unspecified,2004,Northern,Summer,0,0,0,0,0,0,0,0, , ,0,0,Yes,"proper hand hygiene, soap pumps & disposable paper towels, separate toilets for sick participants, guidelines for cleaning toilets & contami ted surfaces with a 1,000-ppm chlorine solution",No,0,0,0,0,0,0,0,0,0,0,0,0,"scout jamboree was divided into camps A-G, all of which had NoV cases; paper focused on finding reproduction number (defined as the average number of secondary cases caused by 1 typical case in the absence of and after enhanced hygiene measures)",Unspecified,0,Other,Leisure,0,camp jamboree,7,8,1,4,0,0,0,0,,1,5,0,0,0,0,,2,4,GII.4 2004,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Netherlands,0,0,0,"masks, gloves, removal from food prep. if ill, hyperchlori tion toilet facilities","Large "" tural experiment"" to discern reproductive number with and without hygiene control measures. in a camp setting",0,Jamboree camp,Leisure,0,Yes,1,0,0,0,0,0,,
229,Hjertqvist,2006,17075140,N,,,Foodborne,0,  (not applicable),0,  (not applicable),0,15,,15,12,,12,80,,80,0,0,Raspberries,Yes,Raspberries,No,0,No,0,Unspecified,2006,Northern,Summer,0,0,0,0,0,0,0,0, , ,0,0,Yes,Raspberries pulled from the market,No,0,0,0,0,0,0,0,0,0,0,0,0,"Outbreak 1 of 3 in article, limited information",Unspecified,0,Other,Other,0,Private Party,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,Raspberries,0,0,0,Outbreak 1 of 4 Hjertqvist 2006,0,Private home,Other,0,,0,0,0,0,0,0,,
230,Hjertqvist,2006,17075140,N,,,Foodborne,0,  (not applicable),0,  (not applicable),0,30,,30,12,,12,40,,40,0,0,Raspberries,Yes,Raspberries,No,0,No,0,Unspecified,2006,Northern,Summer,0,0,24,36,0,0,24,72,13, ,0,0,Yes,Raspberries pulled from market,No,0,0,0,0,0,0,0,0,0,0,0,0,"Outbreak 2 of 3 in article, limited information available",Unspecified,0,Other,School,0,School Class,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,raspberries,0,0,0,outbreak 3 of 4 (outbreak 2 not included as rt-pcr was not done),0,0,School/Daycare,0,,1,0,0,0,0,13,,
231,Hoebe,2004,14767824,Y,,,Waterborne,0,  (not applicable),0,  (not applicable),0,191,258,449,90,39,129,47,15,62,3,0,Recreatio l fountain,Yes,Contaminted Fountain Water,No,0,No,0,Unspecified,2002,Northern,Summer,30,0,7,72,0,0,0,0,9, ,4,12,Yes,"Fountain shut down, water chlori ted, new systems put in place to moniter water",Yes,0,0,0,0,0,0,0,0,0,0,0,0,"Outbreak at recreatio l water fountain, some information on secondary cases included",Yes,Giardia lamblia,Other,Leisure,0,School groups at recreatio l fountain,6,7,1,0,Mikkeli,1,6,Mikkeli,abstraction,0,0,Birmingham,1,3,Birmingham,"Evaluation of a broadly reactive nucleic acid sequence based amplification assay for the detection of noroviruses in faecal material, Moore et al",0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Netherlands,Recreatio l water from a fountain,0,0,0,secondary transmission was primarilly via parents taking care of their ill children (hence person to person spread); chlori tion system later added to the fountain,Giardia lambia,recreatio l fountain at a park,Leisure,0,,1,0,0,3,0,9,,
235,Iritani,2000,10878058,N,,,Unknown,0,  (not applicable),0,  (not applicable),0,0,,0,35,,35,,,0,0,0,0,Unknown,0,No,0,No,0,Both,1996,Northern,Summer,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,"Outbreak 1 of 47, limited information",Unspecified,0,Japan,School,0,Elementary School,6,0,2,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outbreak 1 of 47 Iritani 2000; Southampton reference strain similarity unknown percentage.,0,elementary school,School/Daycare,0,,1,0,0,0,0,0,,
236,Iritani,2000,10878058,N,,,Unknown,0,  (not applicable),0,  (not applicable),0,0,,0,2,,2,,,0,0,0,0,Unknown,0,No,0,No,0,Both,1996,Northern,Summer,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,"Oubtreak 2 of 47, limited information",Unspecified,0,Japan,Unknown,0,0,7,0,2,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outbreak 2 of 47 Iritani 2000,0,0,Unknown,0,,1,0,0,0,0,0,,
334,Kageyama,2004,15243049,N,,,Foodborne,0,  (not applicable),0,  (not applicable),0,9,,9,5,,5,56,,56,0,0,shellfish,Yes,shellfish,No,0,No,0,Both,2001,Northern,Summer,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,12 of 66,Unspecified,0,Japan,Foodservice,0,Restaurant,6,0,1,2,0,0,0,0,,1,13,0,0,0,0,,2,11,0,0,0,0,,2,3,0,0,0,0,,"GII/6, GII/4",0,2,6,0,,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shellfish,0,0,0,outbreak 12 of 66 Kageyama 2004,0,Restaurant,Foodservice,1,Yes,0,0,0,0,0,0,,
375,Kageyama,2004,15243049,N,,,Foodborne,0,  (not applicable),0,  (not applicable),0,33,,33,16,,16,48,,48,0,0,0,Unspecified,0,No,0,No,0,Both,1999,Northern,Summer,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,55 of 66,Unspecified,0,Japan,Foodservice,0,Catered Lunch,6,0,2,6,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outbreak 54 of 66 Kageyama 2004,0,0,Foodservice,0,,0,0,0,0,0,0,,
383,Kageyama,2004,15243049,N,,,Unspecified,0,  (not applicable),0,  (not applicable),0,264,,264,16,,16,6,,6,0,0,0,Unspecified,0,No,0,No,0,Both,1999,Northern,Summer,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,63 of 66,Unspecified,0,Japan,Leisure,0,Hotel,6,0,2,8,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outbreak 62 of 66 Kageyama 2004,0,hotel,Leisure,0,,0,0,0,0,0,0,,
415,Lysen,2009,19494060,N,,,Waterborne,0,  (not applicable),0,  (not applicable),0,0,,0,74,,74,,,0,0,0,drinking water,Yes,drinking water,No,0,No,0,Capsid,2002,Northern,Summer,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,#3 of 73 outbreaks listed in Table 1,Unspecified,0,Other,Unspecified,0,0,7,0,1,8,0,0,0,0,,2,4,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,Drinking water,0,0,0,2 results both from the capsid region being sequenced.,0,0,Unknown,0,Yes,0,0,0,0,0,0,,
416,Lysen,2009,19494060,N,,,Foodborne,0,  (not applicable),0,  (not applicable),0,0,,0,60,,60,,,0,0,0,0,Unspecified,0,No,0,No,0,Both,2002,Northern,Summer,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,#4 of 73 outbreaks listed in Table 1,Unspecified,0,Other,Foodservice,0,restaurant,8,0,1,3,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,0,0,0,0,Outbreak 6 lysen paper,0,Restaurant,Foodservice,0,,0,0,0,0,0,0,,
417,Lysen,2009,19494060,N,,,Waterborne,0,  (not applicable),0,  (not applicable),0,0,,0,30,,30,,,0,0,0,Drinking water,Yes,Drinking water,No,0,No,0,Both,2002,Northern,Summer,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,#5 of 73 outbreaks listed in Table 1,Unspecified,0,Other,Unspecified,0,0,8,0,1,3,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,0,0,0,0,Outbreak 7 lysen paper,0,0,Unknown,0,,0,0,0,0,0,0,,
428,Lysen,2009,19494060,N,,,Foodborne,0,  (not applicable),0,  (not applicable),0,0,,0,54,,54,,,0,0,0,0,Unspecified,0,No,0,No,0,Both,2003,Northern,Summer,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,#26 of 73 outbreaks listed in Table 1,Unspecified,0,Other,Foodservice,0,restaurant,6,0,2,4,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,0,0,0,0,Outbreak 2003/8 Lysen,0,Restaurant,Foodservice,0,Yes,0,0,0,0,0,0,,
429,Lysen,2009,19494060,N,,,Foodborne,0,  (not applicable),0,  (not applicable),0,0,,0,63,,63,,,0,0,0,0,Unspecified,0,No,0,No,0,Both,2003,Northern,Summer,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,#27 of 73 outbreaks listed in Table 1,Unspecified,0,Other,Foodservice,0,catering,8,0,2,4,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,0,0,0,0,Outbreak 2003/09 Lysen,0,Catering service,Foodservice,0,Yes,0,0,0,0,0,0,,
430,Lysen,2009,19494060,N,,,Foodborne,0,  (not applicable),0,  (not applicable),0,0,,0,350,,350,,,0,0,0,0,Unspecified,0,No,0,No,0,Both,2003,Northern,Summer,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,#28 of 73 outbreaks listed in Table 1,Unspecified,0,Other,Foodservice,0,restaurant,8,0,2,7,0,0,0,0,,2,6,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,0,0,0,0,Outbreak 2003/10 Lysen,0,Restaurant,Foodservice,0,,0,0,0,0,0,0,,
431,Lysen,2009,19494060,N,,,Foodborne,0,  (not applicable),0,  (not applicable),0,0,,0,13,,13,,,0,0,0,0,Unspecified,0,No,0,No,0,Both,2003,Northern,Summer,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,#29 of 73 outbreaks listed in Table 1,Unspecified,0,Other,Foodservice,0,catering,8,0,2,4,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,0,0,0,0,Outbreak 2003/11 Lysen,0,Catering service,Foodservice,0,Yes,0,0,0,0,0,0,,
444,Lysen,2009,19494060,N,,,Foodborne,0,  (not applicable),0,  (not applicable),0,0,,0,35,,35,,,0,0,0,0,Unspecified,0,No,0,No,0,Both,2004,Northern,Summer,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,#43 of 73 outbreaks listed in Table 1,Unspecified,0,Other,Foodservice,0,restaurant,6,0,2,0,0,0,0,0,,2,3,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,0,0,0,0,Outbreak 2004/12 Lysen,0,Restaurant,Foodservice,0,,0,0,0,0,0,0,,
450,Lysen,2009,19494060,N,,,Foodborne,0,  (not applicable),0,  (not applicable),0,0,,0,18,,18,,,0,0,0,0,Unspecified,0,No,0,No,0,Both,2005,Northern,Summer,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,#49 of 73 outbreaks listed in Table 1,Unspecified,0,Other,Foodservice,0,restaurant,6,0,2,8,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,0,0,0,0,Outbreak 2005/6 Lysen,0,Restaurant,Foodservice,0,,0,0,0,0,0,0,,
451,Lysen,2009,19494060,N,,,Waterborne,0,  (not applicable),0,  (not applicable),0,0,,0,35,,35,,,0,0,0,0,Unspecified,0,No,0,No,0,Both,2005,Northern,Summer,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,#50 of 73 outbreaks listed in Table 1,Unspecified,0,Other,Leisure,0,recreatio l water,7,0,1,5,0,0,0,0,,2,6,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,0,0,0,0,Outbreak 2005/07 Lysen,0,Reacratio l Water,Leisure,0,,0,0,0,0,0,0,,
461,Lysen,2009,19494060,N,,,Waterborne,0,  (not applicable),0,  (not applicable),0,0,,0,150,,150,,,0,0,0,0,Unspecified,0,No,0,No,0,Capsid,2006,Northern,Summer,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,#62 of 73 outbreaks listed in Table 1,Unspecified,0,Other,Leisure,0,recreatio l water,7,0,1,4,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,0,0,0,0,Outbreak 2006/11 Lysen,0,Recreatio l Water,Leisure,0,,0,0,0,0,0,0,,
462,Lysen,2009,19494060,N,,,Unspecified,0,  (not applicable),0,  (not applicable),0,0,,0,12,,12,,,0,0,0,Raspberries,Yes,Raspberries,No,0,No,0,Capsid,2006,Northern,Summer,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,#63 of 73 outbreaks listed in Table 1,Unspecified,0,Other,School,0,School,8,0,2,2,0,0,0,0,,2,8,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,0,0,0,0,Outbreak 2006/13 Lysen,0,0,School/Daycare,0,,0,0,0,0,0,0,,
